OBJECTID,DESCRIPTION,ID,MEDAGE_CY,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
927,95562 (Rio Dell),95562,38.9,38.9,65521250.0,42610.55916104671,1756054174172,Synapse54,1756054174172,Synapse54
928,95563 (Salyer),95563,55.4,55.4,577057500.0,167466.3737954254,1756054174172,Synapse54,1756054174172,Synapse54
929,95564 (Samoa),95564,37.7,37.7,13593750.0,26724.288869099222,1756054174172,Synapse54,1756054174172,Synapse54
930,95565 (Scotia),95565,34.5,34.5,258491250.0,102762.39667374443,1756054174172,Synapse54,1756054174172,Synapse54
931,95567 (Smith River),95567,48.7,48.7,209147500.0,79631.38520219795,1756054174172,Synapse54,1756054174172,Synapse54
932,95568 (Somes Bar),95568,46.6,46.6,4674057500.0,605372.5566728637,1756054174172,Synapse54,1756054174172,Synapse54
933,95569 (Redcrest),95569,43.0,43.0,165832500.0,129767.2733828278,1756054174172,Synapse54,1756054174172,Synapse54
934,95570 (Trinidad),95570,51.2,51.2,635226250.0,147716.53583284147,1756054174172,Synapse54,1756054174172,Synapse54
935,95571 (Weott),95571,43.7,43.7,5025000.0,13668.542806526488,1756054174172,Synapse54,1756054174172,Synapse54
936,95573 (Willow Creek),95573,48.1,48.1,280682500.0,115810.87884172158,1756054174172,Synapse54,1756054174172,Synapse54
937,95585 (Leggett),95585,48.8,48.8,411397575.546875,173138.39033330523,1756054174172,Synapse54,1756054174172,Synapse54
938,93634 (Lakeshore),93634,26.3,26.3,288257500.0,93525.13350463583,1756054174172,Synapse54,1756054174172,Synapse54
939,93635 (Los Banos),93635,33.2,33.2,2246233750.0,355930.782024106,1756054174172,Synapse54,1756054174172,Synapse54
940,93636 (Madera),93636,43.5,43.5,868111250.0,182889.54223993956,1756054174172,Synapse54,1756054174172,Synapse54
941,93637 (Madera),93637,32.5,32.5,929632500.0,184658.59692763665,1756054174172,Synapse54,1756054174172,Synapse54
942,93638 (Madera),93638,30.0,30.0,346235000.0,112501.24119977794,1756054174172,Synapse54,1756054174172,Synapse54
943,93640 (Mendota),93640,29.5,29.5,1840822500.0,318369.87952964316,1756054174172,Synapse54,1756054174172,Synapse54
944,93641 (Miramonte),93641,44.1,44.1,112066250.0,70450.30710292947,1756054174172,Synapse54,1756054174172,Synapse54
945,93643 (North Fork),93643,52.7,52.7,789527500.0,213179.41519228893,1756054174172,Synapse54,1756054174172,Synapse54
946,93644 (Oakhurst),93644,53.8,53.8,963998750.0,267612.9324411306,1756054174172,Synapse54,1756054174172,Synapse54
947,93645 (O Neals),93645,51.2,51.2,163503750.0,102862.77535102062,1756054174172,Synapse54,1756054174172,Synapse54
948,93646 (Orange Cove),93646,28.9,28.9,172491250.0,77939.48430778224,1756054174172,Synapse54,1756054174172,Synapse54
949,93647 (Orosi),93647,31.5,31.5,278632500.0,96572.70543048352,1756054174172,Synapse54,1756054174172,Synapse54
950,93648 (Parlier),93648,30.6,30.6,82298750.0,49244.04250576419,1756054174172,Synapse54,1756054174172,Synapse54
951,93650 (Fresno),93650,31.9,31.9,2897500.0,10561.256654038014,1756054174172,Synapse54,1756054174172,Synapse54
952,93651 (Prather),93651,46.2,46.2,73731250.0,50815.57171808267,1756054174172,Synapse54,1756054174172,Synapse54
953,93652 (Raisin City),93652,30.2,30.2,8100000.0,14102.498439450079,1756054174172,Synapse54,1756054174172,Synapse54
954,93653 (Raymond),93653,50.6,50.6,1122716250.0,217740.36624507385,1756054174172,Synapse54,1756054174172,Synapse54
955,93654 (Reedley),93654,34.8,34.8,460216250.0,157158.7969617846,1756054174172,Synapse54,1756054174172,Synapse54
956,93656 (Riverdale),93656,32.3,32.3,440418750.0,131471.914829953,1756054174172,Synapse54,1756054174172,Synapse54
957,93657 (Sanger),93657,35.3,35.3,1006098750.0,289296.3227706144,1756054174172,Synapse54,1756054174172,Synapse54
958,93660 (San Joaquin),93660,28.1,28.1,211182500.0,79387.00523061011,1756054174172,Synapse54,1756054174172,Synapse54
959,93662 (Selma),93662,34.3,34.3,295392500.0,102319.31275611027,1756054174172,Synapse54,1756054174172,Synapse54
960,93664 (Shaver Lake),93664,57.7,57.7,3416110000.0,402850.3981318416,1756054174172,Synapse54,1756054174172,Synapse54
961,93666 (Sultana),93666,33.3,33.3,1175000.0,5679.101523548845,1756054174172,Synapse54,1756054174172,Synapse54
962,93667 (Tollhouse),93667,47.1,47.1,260238750.0,99824.99521879974,1756054174172,Synapse54,1756054174172,Synapse54
963,93668 (Tranquillity),93668,32.1,32.1,298665000.0,77336.65577903809,1756054174172,Synapse54,1756054174172,Synapse54
964,93669 (Wishon),93669,54.2,54.2,32571250.0,31906.53971225161,1756054174172,Synapse54,1756054174172,Synapse54
965,93673 (Traver),93673,28.8,28.8,3367500.0,7464.752969534095,1756054174172,Synapse54,1756054174172,Synapse54
966,93675 (Squaw Valley),93675,48.8,48.8,342188750.0,94881.63853411493,1756054174172,Synapse54,1756054174172,Synapse54
967,93701 (Fresno),93701,30.5,30.5,6013750.0,13044.204902247335,1756054174172,Synapse54,1756054174172,Synapse54
968,93702 (Fresno),93702,30.4,30.4,20617500.0,19810.977222864647,1756054174172,Synapse54,1756054174172,Synapse54
969,93703 (Fresno),93703,31.2,31.2,19256250.0,19796.340206636665,1756054174172,Synapse54,1756054174172,Synapse54
970,93704 (Fresno),93704,39.2,39.2,22725000.0,27394.957292768333,1756054174172,Synapse54,1756054174172,Synapse54
971,93705 (Fresno),93705,32.4,32.4,20658750.0,22604.931437315237,1756054174172,Synapse54,1756054174172,Synapse54
972,93706 (Fresno),93706,31.4,31.4,625240000.0,147744.45313718307,1756054174172,Synapse54,1756054174172,Synapse54
973,93710 (Fresno),93710,32.0,32.0,26751250.0,22663.88319712392,1756054174172,Synapse54,1756054174172,Synapse54
974,93711 (Fresno),93711,43.0,43.0,44141250.0,39680.644761769676,1756054174172,Synapse54,1756054174172,Synapse54
975,93720 (Fresno),93720,39.2,39.2,38725000.0,46538.72812832119,1756054174172,Synapse54,1756054174172,Synapse54
976,93721 (Fresno),93721,33.9,33.9,8232500.0,13990.311551903422,1756054174172,Synapse54,1756054174172,Synapse54
977,93722 (Fresno),93722,33.7,33.7,83898750.0,59924.23263983229,1756054174172,Synapse54,1756054174172,Synapse54
978,93723 (Fresno),93723,36.4,36.4,177646250.0,64126.278199687134,1756054174172,Synapse54,1756054174172,Synapse54
979,93725 (Fresno),93725,31.6,31.6,277566250.0,124031.10590059144,1756054174172,Synapse54,1756054174172,Synapse54
980,93726 (Fresno),93726,31.7,31.7,26246250.0,22867.355453385957,1756054174172,Synapse54,1756054174172,Synapse54
981,93727 (Fresno),93727,32.8,32.8,88011250.0,53426.058072057,1756054174172,Synapse54,1756054174172,Synapse54
982,93728 (Fresno),93728,35.6,35.6,11993750.0,15896.261442148048,1756054174172,Synapse54,1756054174172,Synapse54
983,93730 (Fresno),93730,41.8,41.8,37645000.0,45127.45236397823,1756054174172,Synapse54,1756054174172,Synapse54
984,93737 (Fresno),93737,36.1,36.1,45450000.0,40670.34082960182,1756054174172,Synapse54,1756054174172,Synapse54
985,93741 (Fresno),93741,43.5,43.5,412500.0,2903.881599922042,1756054174172,Synapse54,1756054174172,Synapse54
986,93901 (Salinas),93901,37.7,37.7,49140000.0,44202.23022796285,1756054174172,Synapse54,1756054174172,Synapse54
987,93905 (Salinas),93905,30.3,30.3,32142500.0,31058.81272621997,1756054174172,Synapse54,1756054174172,Synapse54
988,93906 (Salinas),93906,33.7,33.7,68941250.0,39314.73827914687,1756054174172,Synapse54,1756054174172,Synapse54
989,93907 (Salinas),93907,39.6,39.6,213060000.0,95208.89915532664,1756054174172,Synapse54,1756054174172,Synapse54
990,93908 (Salinas),93908,47.4,47.4,1061271250.0,302917.94444091135,1756054174172,Synapse54,1756054174172,Synapse54
991,93920 (Big Sur),93920,45.9,45.9,1101320654.7578125,342469.8830027015,1756054174172,Synapse54,1756054174172,Synapse54
992,93923 (Carmel),93923,61.9,61.9,669726845.2421875,209724.0345911836,1756054174172,Synapse54,1756054174172,Synapse54
993,93924 (Carmel Valley),93924,55.0,55.0,927553750.0,219800.1279712147,1756054174172,Synapse54,1756054174172,Synapse54
994,93925 (Chualar),93925,32.4,32.4,74992500.0,74891.07518255114,1756054174172,Synapse54,1756054174172,Synapse54
995,93926 (Gonzales),93926,31.6,31.6,295818750.0,125126.24523326098,1756054174172,Synapse54,1756054174172,Synapse54
996,93927 (Greenfield),93927,29.2,29.2,915092500.0,247727.7081157261,1756054174172,Synapse54,1756054174172,Synapse54
997,93930 (King City),93930,31.7,31.7,1350167500.0,286166.4215509725,1756054174172,Synapse54,1756054174172,Synapse54
998,93932 (Lockwood),93932,43.1,43.1,1229493750.0,277455.2861085267,1756054174172,Synapse54,1756054174172,Synapse54
999,93933 (Marina),93933,35.9,35.9,43766250.0,37944.583085366976,1756054174172,Synapse54,1756054174172,Synapse54
1000,93940 (Monterey),93940,42.6,42.6,67190000.0,75229.52094805444,1756054174172,Synapse54,1756054174172,Synapse54
1001,93943 (Monterey),93943,34.2,34.2,896250.0,3882.1895857393374,1756054174172,Synapse54,1756054174172,Synapse54
1002,93944 (Monterey),93944,22.2,22.2,1872500.0,9120.464598803223,1756054174172,Synapse54,1756054174172,Synapse54
1003,93950 (Pacific Grove),93950,49.6,49.6,11421250.0,20689.400965604545,1756054174172,Synapse54,1756054174172,Synapse54
1004,93953 (Pebble Beach),93953,62.3,62.3,33182756.0234375,35011.91867271964,1756054174172,Synapse54,1756054174172,Synapse54
1005,93954 (San Lucas),93954,32.5,32.5,1608750.0,6303.159342421929,1756054174172,Synapse54,1756054174172,Synapse54
1006,93955 (Seaside),93955,35.1,35.1,44251250.0,30779.615935636364,1756054174172,Synapse54,1756054174172,Synapse54
1007,93960 (Soledad),93960,34.2,34.2,860760000.0,206107.9640608755,1756054174172,Synapse54,1756054174172,Synapse54
1008,93962 (Spreckels),93962,38.4,38.4,327500.0,4035.4350888331,1756054174172,Synapse54,1756054174172,Synapse54
1009,94002 (Belmont),94002,40.7,40.7,23703750.0,30109.176671586538,1756054174172,Synapse54,1756054174172,Synapse54
1010,94005 (Brisbane),94005,43.1,43.1,21066250.0,27141.362297459076,1756054174172,Synapse54,1756054174172,Synapse54
1011,94010 (Burlingame),94010,42.2,42.2,53221051.34375,56685.86978298898,1756054174172,Synapse54,1756054174172,Synapse54
1012,94014 (Daly City),94014,40.1,40.1,24368750.0,33307.75524141085,1756054174172,Synapse54,1756054174172,Synapse54
1013,94015 (Daly City),94015,41.1,41.1,23257500.0,28180.25530911395,1756054174172,Synapse54,1756054174172,Synapse54
1014,94018 (El Granada),94018,48.6,48.6,2316250.0,10234.84735215739,1756054174172,Synapse54,1756054174172,Synapse54
1015,94019 (Half Moon Bay),94019,46.1,46.1,296801250.0,160302.9934497114,1756054174172,Synapse54,1756054174172,Synapse54
1016,94020 (La Honda),94020,50.0,50.0,210580000.0,115046.08499024526,1756054174172,Synapse54,1756054174172,Synapse54
1017,94021 (Loma Mar),94021,51.0,51.0,73548750.0,55963.10438012008,1756054174172,Synapse54,1756054174172,Synapse54
1018,94022 (Los Altos),94022,48.1,48.1,73266250.0,51477.47073025752,1756054174172,Synapse54,1756054174172,Synapse54
1019,94024 (Los Altos),94024,47.7,47.7,32133750.0,39375.43530684825,1756054174172,Synapse54,1756054174172,Synapse54
1020,94025 (Menlo Park),94025,39.4,39.4,47076250.0,83712.80217965899,1756054174172,Synapse54,1756054174172,Synapse54
1021,94027 (Atherton),94027,46.3,46.3,21568750.0,32844.63233677018,1756054174172,Synapse54,1756054174172,Synapse54
1022,94028 (Portola Valley),94028,52.3,52.3,60245000.0,49303.818106474595,1756054174172,Synapse54,1756054174172,Synapse54
1023,94030 (Millbrae),94030,43.5,43.5,14377500.0,18858.27782766413,1756054174172,Synapse54,1756054174172,Synapse54
1024,94035 (Mountain View),94035,0.0,0.0,10913750.0,16135.886467911416,1756054174172,Synapse54,1756054174172,Synapse54
1025,94037 (Montara),94037,49.4,49.4,5005000.0,14022.374367842176,1756054174172,Synapse54,1756054174172,Synapse54
1026,94038 (Moss Beach),94038,46.6,46.6,25095000.0,49722.794025786105,1756054174172,Synapse54,1756054174172,Synapse54
1027,94040 (Mountain View),94040,36.1,36.1,14735000.0,29280.56421573843,1756054174172,Synapse54,1756054174172,Synapse54
1028,94041 (Mountain View),94041,35.5,35.5,6706250.0,13808.041128287383,1756054174172,Synapse54,1756054174172,Synapse54
1029,94043 (Mountain View),94043,35.8,35.8,35978750.0,34349.638148005644,1756054174172,Synapse54,1756054174172,Synapse54
1030,94044 (Pacifica),94044,43.3,43.3,58672500.0,47849.70567553488,1756054174172,Synapse54,1756054174172,Synapse54
1031,94060 (Pescadero),94060,43.2,43.2,248597500.0,105789.30875202788,1756054174172,Synapse54,1756054174172,Synapse54
1032,94061 (Redwood City),94061,38.8,38.8,15681250.0,24519.754736224084,1756054174172,Synapse54,1756054174172,Synapse54
1033,94062 (Redwood City),94062,45.0,45.0,308115000.0,175191.45735038305,1756054174172,Synapse54,1756054174172,Synapse54
1034,94063 (Redwood City),94063,34.7,34.7,51357500.0,49323.73425539225,1756054174172,Synapse54,1756054174172,Synapse54
1035,94065 (Redwood City),94065,41.6,41.6,11663750.0,17874.570817614564,1756054174172,Synapse54,1756054174172,Synapse54
1036,94066 (San Bruno),94066,40.3,40.3,28792500.0,33825.35564068982,1756054174172,Synapse54,1756054174172,Synapse54
1037,94070 (San Carlos),94070,42.7,42.7,28700454.546875,33964.9565901139,1756054174172,Synapse54,1756054174172,Synapse54
1038,94074 (San Gregorio),94074,48.2,48.2,84051250.0,73324.88938401452,1756054174172,Synapse54,1756054174172,Synapse54
1039,94080 (South San Francisco),94080,41.0,41.0,43542472.453125,45821.07512197004,1756054174172,Synapse54,1756054174172,Synapse54
1040,94085 (Sunnyvale),94085,34.6,34.6,13462500.0,16872.40094271595,1756054174172,Synapse54,1756054174172,Synapse54
1041,94086 (Sunnyvale),94086,34.6,34.6,18920000.0,24590.684571550875,1756054174172,Synapse54,1756054174172,Synapse54
1042,94087 (Sunnyvale),94087,39.6,39.6,26655000.0,29338.74760719559,1756054174172,Synapse54,1756054174172,Synapse54
1043,94089 (Sunnyvale),94089,37.6,37.6,50107500.0,35194.0217635696,1756054174172,Synapse54,1756054174172,Synapse54
1044,94102 (San Francisco),94102,40.1,40.1,2753750.0,9012.455661605447,1756054174172,Synapse54,1756054174172,Synapse54
1045,94103 (San Francisco),94103,36.8,36.8,5395000.0,13297.338539753737,1756054174172,Synapse54,1756054174172,Synapse54
1046,94104 (San Francisco),94104,43.4,43.4,301250.0,2750.3590357178527,1756054174172,Synapse54,1756054174172,Synapse54
1047,94105 (San Francisco),94105,35.0,35.0,1431250.0,6498.4620152758835,1756054174172,Synapse54,1756054174172,Synapse54
1048,94107 (San Francisco),94107,35.3,35.3,7607500.0,23911.065826707396,1756054174172,Synapse54,1756054174172,Synapse54
1049,94108 (San Francisco),94108,42.0,42.0,1147500.0,5269.0158915845595,1756054174172,Synapse54,1756054174172,Synapse54
1050,94109 (San Francisco),94109,37.8,37.8,4337500.0,12226.276484406271,1756054174172,Synapse54,1756054174172,Synapse54
1051,94110 (San Francisco),94110,37.8,37.8,9926250.0,15761.280357799515,1756054174172,Synapse54,1756054174172,Synapse54
1052,94111 (San Francisco),94111,43.0,43.0,2052500.0,21499.715342043226,1756054174172,Synapse54,1756054174172,Synapse54
1053,94112 (San Francisco),94112,42.2,42.2,13560000.0,21836.430205080735,1756054174172,Synapse54,1756054174172,Synapse54
1054,94114 (San Francisco),94114,39.9,39.9,6152500.0,15585.743884126407,1756054174172,Synapse54,1756054174172,Synapse54
1055,94115 (San Francisco),94115,37.1,37.1,4593750.0,9499.870373762536,1756054174172,Synapse54,1756054174172,Synapse54
1056,94116 (San Francisco),94116,43.8,43.8,10728750.0,16617.374336959932,1756054174172,Synapse54,1756054174172,Synapse54
1057,94117 (San Francisco),94117,35.2,35.2,5186250.0,12370.72036346032,1756054174172,Synapse54,1756054174172,Synapse54
1058,94118 (San Francisco),94118,37.6,37.6,7783750.0,16869.527646709972,1756054174172,Synapse54,1756054174172,Synapse54
1059,94121 (San Francisco),94121,41.9,41.9,9118750.0,13818.868765697225,1756054174172,Synapse54,1756054174172,Synapse54
1060,94122 (San Francisco),94122,39.6,39.6,16440000.0,24888.906411256063,1756054174172,Synapse54,1756054174172,Synapse54
1061,94123 (San Francisco),94123,35.2,35.2,4768750.0,14308.513841967713,1756054174172,Synapse54,1756054174172,Synapse54
1062,94124 (San Francisco),94124,38.1,38.1,20113750.0,38825.40038506986,1756054174172,Synapse54,1756054174172,Synapse54
1063,94127 (San Francisco),94127,46.4,46.4,7053750.0,12989.060638203213,1756054174172,Synapse54,1756054174172,Synapse54
1064,94128 (San Francisco),94128,52.5,52.5,13212500.0,20708.836208236724,1756054174172,Synapse54,1756054174172,Synapse54
1065,94129 (San Francisco),94129,32.0,32.0,9925000.0,13970.887973356286,1756054174172,Synapse54,1756054174172,Synapse54
1066,94130 (San Francisco),94130,37.3,37.3,3668750.0,12167.771423394695,1756054174172,Synapse54,1756054174172,Synapse54
1067,94131 (San Francisco),94131,42.7,42.7,8430000.0,22851.302882552616,1756054174172,Synapse54,1756054174172,Synapse54
1068,94132 (San Francisco),94132,38.8,38.8,17221250.0,26772.469014566315,1756054174172,Synapse54,1756054174172,Synapse54
1069,94133 (San Francisco),94133,40.5,40.5,3040407.7265625,14478.942539741653,1756054174172,Synapse54,1756054174172,Synapse54
1070,94134 (San Francisco),94134,42.3,42.3,10835000.0,18820.62964002423,1756054174172,Synapse54,1756054174172,Synapse54
1071,94143 (San Francisco),94143,34.0,34.0,536250.0,3878.1449169759803,1756054174172,Synapse54,1756054174172,Synapse54
1072,94158 (San Francisco),94158,33.1,33.1,2280000.0,8416.967526069357,1756054174172,Synapse54,1756054174172,Synapse54
1073,94301 (Palo Alto),94301,43.8,43.8,10041250.0,17961.11572829651,1756054174172,Synapse54,1756054174172,Synapse54
1074,94303 (Palo Alto),94303,36.1,36.1,34867405.6953125,45564.67650592285,1756054174172,Synapse54,1756054174172,Synapse54
1075,94304 (Palo Alto),94304,39.4,39.4,29527500.0,52969.670554824326,1756054174172,Synapse54,1756054174172,Synapse54
1076,94305 (Stanford),94305,26.2,26.2,10930000.0,17826.29766870424,1756054174172,Synapse54,1756054174172,Synapse54
1077,94306 (Palo Alto),94306,41.3,41.3,15302500.0,30966.904690271534,1756054174172,Synapse54,1756054174172,Synapse54
1078,94401 (San Mateo),94401,38.5,38.5,12127500.0,24983.82703677535,1756054174172,Synapse54,1756054174172,Synapse54
1079,94402 (San Mateo),94402,41.5,41.5,20608750.0,48384.41321934023,1756054174172,Synapse54,1756054174172,Synapse54
1080,94403 (San Mateo),94403,38.8,38.8,22713750.0,30404.767774132706,1756054174172,Synapse54,1756054174172,Synapse54
1081,94404 (San Mateo),94404,40.2,40.2,22295000.0,26468.512462344035,1756054174172,Synapse54,1756054174172,Synapse54
1082,94501 (Alameda),94501,41.1,41.1,33188810.67578125,45211.55098984993,1756054174172,Synapse54,1756054174172,Synapse54
1083,94502 (Alameda),94502,45.1,45.1,10411718.75,14652.758973801414,1756054174172,Synapse54,1756054174172,Synapse54
1084,94503 (American Canyon),94503,39.9,39.9,127965000.0,70724.60289072857,1756054174172,Synapse54,1756054174172,Synapse54
1085,94505 (Discovery Bay),94505,44.1,44.1,98571250.0,69893.80120983238,1756054174172,Synapse54,1756054174172,Synapse54
1086,94506 (Danville),94506,46.7,46.7,83800000.0,54741.633910099314,1756054174172,Synapse54,1756054174172,Synapse54
1087,94507 (Alamo),94507,49.9,49.9,58410000.0,58750.51583159273,1756054174172,Synapse54,1756054174172,Synapse54
1088,94508 (Angwin),94508,36.6,36.6,162776250.0,76158.21887973242,1756054174172,Synapse54,1756054174172,Synapse54
1089,94509 (Antioch),94509,36.9,36.9,84257500.0,55978.3689032561,1756054174172,Synapse54,1756054174172,Synapse54
1090,94510 (Benicia),94510,45.7,45.7,128958750.0,71730.45571023188,1756054174172,Synapse54,1756054174172,Synapse54
1091,94511 (Bethel Island),94511,55.5,55.5,23170000.0,22999.265570667052,1756054174172,Synapse54,1756054174172,Synapse54
1092,94512 (Birds Landing),94512,41.3,41.3,93062500.0,77872.8228350327,1756054174172,Synapse54,1756054174172,Synapse54
1093,94513 (Brentwood),94513,40.4,40.4,452697500.0,200500.96297301888,1756054174172,Synapse54,1756054174172,Synapse54
1094,94514 (Byron),94514,40.1,40.1,227691250.0,97404.7977411039,1756054174172,Synapse54,1756054174172,Synapse54
1095,94515 (Calistoga),94515,47.6,47.6,323121250.0,143468.53304426948,1756054174172,Synapse54,1756054174172,Synapse54
1096,94517 (Clayton),94517,48.3,48.3,217033750.0,102846.02305772674,1756054174172,Synapse54,1756054174172,Synapse54
1097,94518 (Concord),94518,42.3,42.3,22850000.0,24065.855439244257,1756054174172,Synapse54,1756054174172,Synapse54
1098,94519 (Concord),94519,41.2,41.2,24726250.0,27405.657484658004,1756054174172,Synapse54,1756054174172,Synapse54
1099,94520 (Concord),94520,36.7,36.7,72728977.2734375,77629.03397857916,1756054174172,Synapse54,1756054174172,Synapse54
1100,94521 (Concord),94521,43.6,43.6,79875000.0,62104.66276939636,1756054174172,Synapse54,1756054174172,Synapse54
1101,94523 (Pleasant Hill),94523,42.4,42.4,29493750.0,34172.82750913067,1756054174172,Synapse54,1756054174172,Synapse54
1102,94525 (Crockett),94525,44.3,44.3,9323750.0,18270.892598753526,1756054174172,Synapse54,1756054174172,Synapse54
1103,94526 (Danville),94526,46.8,46.8,59858750.0,42357.64723800862,1756054174172,Synapse54,1756054174172,Synapse54
1104,94528 (Diablo),94528,45.1,45.1,3410000.0,9044.534877815131,1756054174172,Synapse54,1756054174172,Synapse54
1105,94530 (El Cerrito),94530,43.0,43.0,25308194.4453125,34620.38735225974,1756054174172,Synapse54,1756054174172,Synapse54
1106,94531 (Antioch),94531,38.4,38.4,67171250.0,44189.28254088137,1756054174172,Synapse54,1756054174172,Synapse54
1107,94533 (Fairfield),94533,36.7,36.7,88543750.0,59315.69542386143,1756054174172,Synapse54,1756054174172,Synapse54
1108,94534 (Fairfield),94534,42.3,42.3,329768750.0,116922.19482483553,1756054174172,Synapse54,1756054174172,Synapse54
1109,94535 (Travis AFB),94535,23.1,23.1,47626250.0,38377.418648566876,1756054174172,Synapse54,1756054174172,Synapse54
1110,94536 (Fremont),94536,38.8,38.8,55975000.0,41706.36634210829,1756054174172,Synapse54,1756054174172,Synapse54
1111,94538 (Fremont),94538,37.0,37.0,98627500.0,83209.35833654746,1756054174172,Synapse54,1756054174172,Synapse54
1112,94539 (Fremont),94539,43.2,43.2,120913750.0,65274.83429828046,1756054174172,Synapse54,1756054174172,Synapse54
1113,94541 (Hayward),94541,37.4,37.4,29366250.0,40002.34457560498,1756054174172,Synapse54,1756054174172,Synapse54
1114,94542 (Hayward),94542,37.0,37.0,33763750.0,38463.053451872656,1756054174172,Synapse54,1756054174172,Synapse54
1115,94544 (Hayward),94544,36.7,36.7,43905000.0,41068.05954697643,1756054174172,Synapse54,1756054174172,Synapse54
1116,94545 (Hayward),94545,40.1,40.1,53058750.0,40769.27992993225,1756054174172,Synapse54,1756054174172,Synapse54
1117,94546 (Castro Valley),94546,41.3,41.3,109905550.0,72634.41287730464,1756054174172,Synapse54,1756054174172,Synapse54
1118,94547 (Hercules),94547,43.2,43.2,23662500.0,28244.264741405404,1756054174172,Synapse54,1756054174172,Synapse54
1119,94548 (Knightsen),94548,33.2,33.2,7980000.0,14551.938921369147,1756054174172,Synapse54,1756054174172,Synapse54
1120,94549 (Lafayette),94549,45.3,45.3,102231250.0,83529.6587240635,1756054174172,Synapse54,1756054174172,Synapse54
1121,94550 (Livermore),94550,42.3,42.3,1517786250.0,279573.73721128947,1756054174172,Synapse54,1756054174172,Synapse54
1122,94551 (Livermore),94551,39.6,39.6,258337500.0,123276.4179404884,1756054174172,Synapse54,1756054174172,Synapse54
1123,94552 (Castro Valley),94552,45.5,45.5,165842500.0,108440.06196451394,1756054174172,Synapse54,1756054174172,Synapse54
1124,94553 (Martinez),94553,42.7,42.7,277398750.0,128431.42448003526,1756054174172,Synapse54,1756054174172,Synapse54
1125,94555 (Fremont),94555,39.8,39.8,62791250.0,49363.68001014009,1756054174172,Synapse54,1756054174172,Synapse54
1126,94556 (Moraga),94556,43.6,43.6,68505000.0,50044.61241560939,1756054174172,Synapse54,1756054174172,Synapse54
1127,94558 (Napa),94558,44.0,44.0,1938631250.0,419583.1031905541,1756054174172,Synapse54,1756054174172,Synapse54
1128,94559 (Napa),94559,40.8,40.8,176882500.0,144317.85845861945,1756054174172,Synapse54,1756054174172,Synapse54
1129,94560 (Newark),94560,38.0,38.0,63525000.0,48970.838659017354,1756054174172,Synapse54,1756054174172,Synapse54
1130,94561 (Oakley),94561,36.9,36.9,218903750.0,117045.90774660744,1756054174172,Synapse54,1756054174172,Synapse54
1131,94563 (Orinda),94563,46.8,46.8,96927500.0,70649.76630377177,1756054174172,Synapse54,1756054174172,Synapse54
1132,94564 (Pinole),94564,43.9,43.9,19052500.0,29020.151956097267,1756054174172,Synapse54,1756054174172,Synapse54
1133,94565 (Pittsburg),94565,36.7,36.7,154092500.0,98922.2702231495,1756054174172,Synapse54,1756054174172,Synapse54
1134,94566 (Pleasanton),94566,44.2,44.2,81906666.66796875,52360.17995131431,1756054174172,Synapse54,1756054174172,Synapse54
1135,94567 (Pope Valley),94567,48.8,48.8,274835000.0,135004.266841788,1756054174172,Synapse54,1756054174172,Synapse54
1136,94568 (Dublin),94568,37.1,37.1,64091250.0,51948.84549617643,1756054174172,Synapse54,1756054174172,Synapse54
1137,94569 (Port Costa),94569,53.7,53.7,3100000.0,12359.07393597027,1756054174172,Synapse54,1756054174172,Synapse54
1138,94571 (Rio Vista),94571,62.4,62.4,700648750.0,235469.37666897912,1756054174172,Synapse54,1756054174172,Synapse54
1139,94572 (Rodeo),94572,39.9,39.9,24780000.0,42831.70362729318,1756054174172,Synapse54,1756054174172,Synapse54
1140,94574 (Saint Helena),94574,50.4,50.4,468405000.0,171603.89948577763,1756054174172,Synapse54,1756054174172,Synapse54
1141,94576 (Deer Park),94576,58.9,58.9,1863750.0,7322.412751212673,1756054174172,Synapse54,1756054174172,Synapse54
1142,94577 (San Leandro),94577,41.2,41.2,33803867.81640625,47336.42000778439,1756054174172,Synapse54,1756054174172,Synapse54
1143,94578 (San Leandro),94578,37.9,37.9,18663750.0,31897.701212922504,1756054174172,Synapse54,1756054174172,Synapse54
1144,94579 (San Leandro),94579,43.9,43.9,12800000.0,20919.052738117643,1756054174172,Synapse54,1756054174172,Synapse54
1145,94580 (San Lorenzo),94580,40.0,40.0,15792500.0,25193.53960041308,1756054174172,Synapse54,1756054174172,Synapse54
1146,94582 (San Ramon),94582,40.3,40.3,55907500.0,41609.95443230222,1756054174172,Synapse54,1756054174172,Synapse54
1147,94583 (San Ramon),94583,41.6,41.6,81353750.0,59090.4421831235,1756054174172,Synapse54,1756054174172,Synapse54
1148,94585 (Suisun City),94585,37.7,37.7,540425180.921875,230656.362539073,1756054174172,Synapse54,1756054174172,Synapse54
1149,94586 (Sunol),94586,50.4,50.4,125251125.54296875,104445.59047679955,1756054174172,Synapse54,1756054174172,Synapse54
1150,94587 (Union City),94587,40.4,40.4,120485000.0,84733.98776431142,1756054174172,Synapse54,1756054174172,Synapse54
1151,94588 (Pleasanton),94588,40.5,40.5,143422083.33203125,118071.39875798742,1756054174172,Synapse54,1756054174172,Synapse54
1152,94589 (Vallejo),94589,39.8,39.8,26413750.0,28023.46484515668,1756054174172,Synapse54,1756054174172,Synapse54
