OBJECTID,DESCRIPTION,ID,TOTPOP_FY,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
303,91746 (La Puente),91746,28224,28224,23596250.0,39000.102173004336,1756054349282,Synapse54,1756054349282,Synapse54
304,91748 (Rowland Heights),91748,41180,41180,56602500.0,41262.66209312369,1756054349282,Synapse54,1756054349282,Synapse54
305,91750 (La Verne),91750,31159,31159,64806250.0,67234.23283338828,1756054349282,Synapse54,1756054349282,Synapse54
306,91752 (Mira Loma),91752,42090,42090,57392500.0,36481.300403723304,1756054349282,Synapse54,1756054349282,Synapse54
307,91754 (Monterey Park),91754,31373,31373,17842500.0,23795.923137523278,1756054349282,Synapse54,1756054349282,Synapse54
308,91755 (Monterey Park),91755,27345,27345,12627500.0,18375.071934859578,1756054349282,Synapse54,1756054349282,Synapse54
309,91759 (Mt Baldy),91759,637,637,316063750.0,118230.055061077,1756054349282,Synapse54,1756054349282,Synapse54
310,91761 (Ontario),91761,70565,70565,109550000.0,52566.77413391127,1756054349282,Synapse54,1756054349282,Synapse54
311,91762 (Ontario),91762,65505,65505,51350000.0,73328.37334082974,1756054349282,Synapse54,1756054349282,Synapse54
312,91763 (Montclair),91763,37694,37694,19906250.0,25357.583667619256,1756054349282,Synapse54,1756054349282,Synapse54
313,91764 (Ontario),91764,61220,61220,30267500.0,34817.4165608199,1756054349282,Synapse54,1756054349282,Synapse54
314,91765 (Diamond Bar),91765,43470,43470,71737500.0,50689.77397150056,1756054349282,Synapse54,1756054349282,Synapse54
315,91766 (Pomona),91766,66865,66865,38575000.0,31394.182572355923,1756054349282,Synapse54,1756054349282,Synapse54
316,91767 (Pomona),91767,49833,49833,21447500.0,26306.303378654346,1756054349282,Synapse54,1756054349282,Synapse54
317,91768 (Pomona),91768,33526,33526,29683350.0,37123.5517709109,1756054349282,Synapse54,1756054349282,Synapse54
318,91770 (Rosemead),91770,55421,55421,24996250.0,29064.449656143457,1756054349282,Synapse54,1756054349282,Synapse54
319,91773 (San Dimas),91773,33078,33078,57843750.0,62594.889893911095,1756054349282,Synapse54,1756054349282,Synapse54
320,91775 (San Gabriel),91775,23433,23433,11971250.0,19437.827969198494,1756054349282,Synapse54,1756054349282,Synapse54
321,91776 (San Gabriel),91776,36086,36086,12967500.0,18472.57182694214,1756054349282,Synapse54,1756054349282,Synapse54
322,91780 (Temple City),91780,34220,34220,14507500.0,22121.861763488258,1756054349282,Synapse54,1756054349282,Synapse54
323,91784 (Upland),91784,27521,27521,35171250.0,29161.18478267458,1756054349282,Synapse54,1756054349282,Synapse54
324,91786 (Upland),91786,59409,59409,35346250.0,31991.00409242429,1756054349282,Synapse54,1756054349282,Synapse54
325,91789 (Walnut),91789,39613,39613,58161250.0,54052.083583793996,1756054349282,Synapse54,1756054349282,Synapse54
326,91790 (West Covina),91790,44513,44513,21836250.0,28981.750741303436,1756054349282,Synapse54,1756054349282,Synapse54
327,91791 (West Covina),91791,32462,32462,25442500.0,32964.975060736644,1756054349282,Synapse54,1756054349282,Synapse54
328,91792 (West Covina),91792,28330,28330,13858750.0,28265.18639139845,1756054349282,Synapse54,1756054349282,Synapse54
329,91801 (Alhambra),91801,50702,50702,16666250.0,23255.903329415596,1756054349282,Synapse54,1756054349282,Synapse54
330,91803 (Alhambra),91803,26823,26823,11870000.0,18230.158217733606,1756054349282,Synapse54,1756054349282,Synapse54
331,91901 (Alpine),91901,17306,17306,362565000.0,113396.40056154315,1756054349282,Synapse54,1756054349282,Synapse54
332,91902 (Bonita),91902,17419,17419,46932500.0,53539.232553526504,1756054349282,Synapse54,1756054349282,Synapse54
333,91905 (Boulevard),91905,1875,1875,480266250.0,137901.704823621,1756054349282,Synapse54,1756054349282,Synapse54
334,91906 (Campo),91906,3727,3727,568161250.0,165829.3483533896,1756054349282,Synapse54,1756054349282,Synapse54
335,91910 (Chula Vista),91910,78845,78845,43662500.0,41059.6689800105,1756054349282,Synapse54,1756054349282,Synapse54
336,91911 (Chula Vista),91911,84231,84231,43521250.0,32062.06894798441,1756054349282,Synapse54,1756054349282,Synapse54
337,91913 (Chula Vista),91913,65976,65976,36198750.0,34493.6259746854,1756054349282,Synapse54,1756054349282,Synapse54
338,91914 (Chula Vista),91914,16468,16468,27112500.0,30977.564876109318,1756054349282,Synapse54,1756054349282,Synapse54
339,91915 (Chula Vista),91915,36604,36604,30377500.0,26297.18668546474,1756054349282,Synapse54,1756054349282,Synapse54
340,91916 (Descanso),91916,2326,2326,489486250.0,136566.8868792777,1756054349282,Synapse54,1756054349282,Synapse54
341,91917 (Dulzura),91917,931,931,170501250.0,87821.04231048128,1756054349282,Synapse54,1756054349282,Synapse54
342,91931 (Guatay),91931,0,0,776250.0,3923.1347698046866,1756054349282,Synapse54,1756054349282,Synapse54
343,91932 (Imperial Beach),91932,25280,25280,19790000.0,32437.408263823254,1756054349282,Synapse54,1756054349282,Synapse54
344,91934 (Jacumba),91934,786,786,91285000.0,55214.38562692068,1756054349282,Synapse54,1756054349282,Synapse54
345,91935 (Jamul),91935,11454,11454,458893750.0,144300.59797150828,1756054349282,Synapse54,1756054349282,Synapse54
346,91941 (La Mesa),91941,33661,33661,29638750.0,43665.96498245795,1756054349282,Synapse54,1756054349282,Synapse54
347,91942 (La Mesa),91942,40642,40642,22065000.0,31885.146956257286,1756054349282,Synapse54,1756054349282,Synapse54
348,91945 (Lemon Grove),91945,26790,26790,14385000.0,23329.01517802078,1756054349282,Synapse54,1756054349282,Synapse54
349,91950 (National City),91950,57109,57109,27946250.0,31918.837874227782,1756054349282,Synapse54,1756054349282,Synapse54
350,91962 (Pine Valley),91962,2050,2050,427600000.0,145557.96553234998,1756054349282,Synapse54,1756054349282,Synapse54
351,91963 (Potrero),91963,1079,1079,163753750.0,61290.88469445845,1756054349282,Synapse54,1756054349282,Synapse54
352,91977 (Spring Valley),91977,59439,59439,38967500.0,36187.29973099256,1756054349282,Synapse54,1756054349282,Synapse54
353,91978 (Spring Valley),91978,9989,9989,42562500.0,45264.6515618072,1756054349282,Synapse54,1756054349282,Synapse54
354,91980 (Tecate),91980,225,225,72455000.0,54234.84199317963,1756054349282,Synapse54,1756054349282,Synapse54
355,92003 (Bonsall),92003,5469,5469,61822500.0,51447.69118264772,1756054349282,Synapse54,1756054349282,Synapse54
356,92004 (Borrego Springs),92004,3401,3401,2755796250.0,309492.28355230484,1756054349282,Synapse54,1756054349282,Synapse54
357,92007 (Cardiff By The Sea),92007,10775,10775,12745000.0,19112.11331105376,1756054349282,Synapse54,1756054349282,Synapse54
358,92008 (Carlsbad),92008,28706,28706,39565000.0,46647.41324668632,1756054349282,Synapse54,1756054349282,Synapse54
359,92009 (Carlsbad),92009,43348,43348,43806250.0,33493.04823766271,1756054349282,Synapse54,1756054349282,Synapse54
360,92010 (Carlsbad),92010,19225,19225,30371250.0,33963.56105229938,1756054349282,Synapse54,1756054349282,Synapse54
361,92011 (Carlsbad),92011,24240,24240,26496250.0,24384.479086382034,1756054349282,Synapse54,1756054349282,Synapse54
362,92014 (Del Mar),92014,12656,12656,25465000.0,38284.01021296196,1756054349282,Synapse54,1756054349282,Synapse54
363,92019 (El Cajon),92019,41656,41656,104795000.0,71505.31829838835,1756054349282,Synapse54,1756054349282,Synapse54
364,92020 (El Cajon),92020,61716,61716,43247500.0,46187.34885426449,1756054349282,Synapse54,1756054349282,Synapse54
365,92021 (El Cajon),92021,67116,67116,107097500.0,73745.97119356938,1756054349282,Synapse54,1756054349282,Synapse54
366,92024 (Encinitas),92024,52204,52204,67452500.0,62635.673330256825,1756054349282,Synapse54,1756054349282,Synapse54
367,92025 (Escondido),92025,53099,53099,93698750.0,68746.89361140343,1756054349282,Synapse54,1756054349282,Synapse54
368,92026 (Escondido),92026,53382,53382,135813750.0,103650.25289980373,1756054349282,Synapse54,1756054349282,Synapse54
369,92027 (Escondido),92027,54516,54516,219755000.0,95785.6925693835,1756054349282,Synapse54,1756054349282,Synapse54
370,92028 (Fallbrook),92028,52173,52173,503325000.0,193709.268729263,1756054349282,Synapse54,1756054349282,Synapse54
371,92029 (Escondido),92029,21679,21679,90052500.0,66471.5866854447,1756054349282,Synapse54,1756054349282,Synapse54
372,92036 (Julian),92036,3650,3650,1557928750.0,373162.5552551034,1756054349282,Synapse54,1756054349282,Synapse54
373,92037 (La Jolla),92037,40015,40015,44371250.0,55773.846103464304,1756054349282,Synapse54,1756054349282,Synapse54
374,92040 (Lakeside),92040,43092,43092,304778750.0,129285.32215514331,1756054349282,Synapse54,1756054349282,Synapse54
375,92054 (Oceanside),92054,38812,38812,26290000.0,35967.96563348782,1756054349282,Synapse54,1756054349282,Synapse54
376,92055 (Camp Pendleton),92055,5915,5915,537333750.0,173246.12184179938,1756054349282,Synapse54,1756054349282,Synapse54
377,92056 (Oceanside),92056,54315,54315,46150000.0,49491.2703285793,1756054349282,Synapse54,1756054349282,Synapse54
378,92057 (Oceanside),92057,56610,56610,56610000.0,48606.91924802012,1756054349282,Synapse54,1756054349282,Synapse54
379,92058 (Oceanside),92058,43623,43623,146291250.0,83468.04306581606,1756054349282,Synapse54,1756054349282,Synapse54
380,92059 (Pala),92059,1705,1705,274770000.0,123147.33116847563,1756054349282,Synapse54,1756054349282,Synapse54
381,92060 (Palomar Mountain),92060,50,50,39647500.0,41324.57383936094,1756054349282,Synapse54,1756054349282,Synapse54
382,92061 (Pauma Valley),92061,2640,2640,152427500.0,98264.94876774035,1756054349282,Synapse54,1756054349282,Synapse54
