OBJECTID,DESCRIPTION,ID,GENZ_CY,GENZ_CY_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
432,33063 (Pompano Beach),33063,10460,18.55,18.55,29605000.0,26519.402446026415,1754587948259,Synapse54,1754587948259,Synapse54
433,33064 (Pompano Beach),33064,13155,20.97,20.97,34678750.0,29333.485522854222,1754587948259,Synapse54,1754587948259,Synapse54
434,33065 (Coral Springs),33065,15620,26.39,26.39,27963750.0,25074.41073109431,1754587948259,Synapse54,1754587948259,Synapse54
435,33066 (Pompano Beach),33066,2274,13.11,13.11,10273750.0,15136.252676518943,1754587948259,Synapse54,1754587948259,Synapse54
436,33067 (Pompano Beach),33067,6698,24.38,24.38,35226250.0,27316.684445364877,1754587948259,Synapse54,1754587948259,Synapse54
437,33068 (Pompano Beach),33068,13694,25.84,25.84,19316250.0,19672.099517661754,1754587948259,Synapse54,1754587948259,Synapse54
438,33069 (Pompano Beach),33069,5578,18.82,18.82,30961250.0,28580.083034112893,1754587948259,Synapse54,1754587948259,Synapse54
439,33070 (Tavernier),33070,950,14.64,14.64,14462500.0,36236.80055130606,1754587948259,Synapse54,1754587948259,Synapse54
440,33071 (Coral Springs),33071,9571,23.42,23.42,25823750.0,21783.19176330795,1754587948259,Synapse54,1754587948259,Synapse54
441,33073 (Pompano Beach),33073,7933,23.82,23.82,28016250.0,25276.130109503756,1754587948259,Synapse54,1754587948259,Synapse54
442,33076 (Pompano Beach),33076,11601,26.13,26.13,39683750.0,26180.44842230916,1754587948259,Synapse54,1754587948259,Synapse54
443,33109 (Miami Beach),33109,70,12.64,12.64,1017500.0,5611.564410928351,1754587948259,Synapse54,1754587948259,Synapse54
444,33122 (Miami),33122,655,24.69,24.69,17467500.0,35793.27848093985,1754587948259,Synapse54,1754587948259,Synapse54
445,33125 (Miami),33125,10430,18.89,18.89,12917500.0,16428.151132049832,1754587948259,Synapse54,1754587948259,Synapse54
446,33126 (Miami),33126,8889,17.52,17.52,19616250.0,37853.31693558309,1754587948259,Synapse54,1754587948259,Synapse54
447,33127 (Miami),33127,6769,23.58,23.58,10533750.0,13757.633159133069,1754587948259,Synapse54,1754587948259,Synapse54
448,33128 (Miami),33128,1983,19.76,19.76,1522500.0,6306.306280773206,1754587948259,Synapse54,1754587948259,Synapse54
449,33129 (Miami),33129,2235,15.71,15.71,4216250.0,13464.652842106721,1754587948259,Synapse54,1754587948259,Synapse54
450,33130 (Miami),33130,7365,19.37,19.37,3402500.0,8090.965680202513,1754587948259,Synapse54,1754587948259,Synapse54
451,33131 (Miami),33131,4638,16.74,16.74,1402500.0,7925.638889191556,1754587948259,Synapse54,1754587948259,Synapse54
452,33132 (Miami),33132,4505,17.47,17.47,5762500.0,24441.21781626365,1754587948259,Synapse54,1754587948259,Synapse54
453,33133 (Miami),33133,6223,17.65,17.65,13461250.0,27388.659557975792,1754587948259,Synapse54,1754587948259,Synapse54
454,33134 (Miami),33134,6520,17.09,17.09,16525000.0,16363.072316290067,1754587948259,Synapse54,1754587948259,Synapse54
455,33135 (Miami),33135,6692,18.15,18.15,7085000.0,12921.825511780675,1754587948259,Synapse54,1754587948259,Synapse54
456,33136 (Miami),33136,3676,21.38,21.38,4665000.0,9255.230750523093,1754587948259,Synapse54,1754587948259,Synapse54
457,33137 (Miami),33137,5532,18.21,18.21,6836250.0,19300.213223184026,1754587948259,Synapse54,1754587948259,Synapse54
458,33138 (Miami),33138,5031,18.16,18.16,13963750.0,25413.060975746062,1754587948259,Synapse54,1754587948259,Synapse54
459,33139 (Miami Beach),33139,4635,12.85,12.85,8561250.0,41522.72299968983,1754587948259,Synapse54,1754587948259,Synapse54
460,33140 (Miami Beach),33140,3557,17.96,17.96,10342500.0,41058.62329070568,1754587948259,Synapse54,1754587948259,Synapse54
461,33141 (Miami Beach),33141,5720,16.69,16.69,7243750.0,38036.914029618856,1754587948259,Synapse54,1754587948259,Synapse54
462,33142 (Miami),33142,12485,22.67,22.67,22848750.0,20570.462003797442,1754587948259,Synapse54,1754587948259,Synapse54
463,33143 (Miami),33143,7230,21.58,21.58,25688750.0,31150.147206990638,1754587948259,Synapse54,1754587948259,Synapse54
464,33144 (Miami),33144,4309,16.7,16.7,9747500.0,14506.194709810934,1754587948259,Synapse54,1754587948259,Synapse54
465,33145 (Miami),33145,5197,17.42,17.42,8172500.0,14135.941999980301,1754587948259,Synapse54,1754587948259,Synapse54
466,33146 (Miami),33146,8053,42.45,42.45,10533750.0,14022.189426039595,1754587948259,Synapse54,1754587948259,Synapse54
467,33147 (Miami),33147,10791,22.33,22.33,23428750.0,24365.731426646704,1754587948259,Synapse54,1754587948259,Synapse54
468,33149 (Key Biscayne),33149,3807,26.27,26.27,16398670.638671875,51211.933266191205,1754587948259,Synapse54,1754587948259,Synapse54
469,33150 (Miami),33150,6635,23.75,23.75,11512500.0,15989.764899342503,1754587948259,Synapse54,1754587948259,Synapse54
470,33154 (Miami Beach),33154,3142,20.54,20.54,6633750.0,27351.436991488656,1754587948259,Synapse54,1754587948259,Synapse54
471,33155 (Miami),33155,7925,17.89,17.89,25476250.0,20329.755917540842,1754587948259,Synapse54,1754587948259,Synapse54
472,33156 (Miami),33156,7564,22.16,22.16,45921250.0,64033.0198012746,1754587948259,Synapse54,1754587948259,Synapse54
473,33157 (Miami),33157,14414,21.57,21.57,48411250.0,36416.45115057819,1754587948259,Synapse54,1754587948259,Synapse54
474,33158 (Miami),33158,1494,22.42,22.42,9530416.666015625,22756.84934690615,1754587948259,Synapse54,1754587948259,Synapse54
475,33160 (North Miami Beach),33160,7698,17.24,17.24,13971250.0,78705.4529738757,1754587948259,Synapse54,1754587948259,Synapse54
476,33161 (Miami),33161,13209,24.51,24.51,17938750.0,19627.12420116014,1754587948259,Synapse54,1754587948259,Synapse54
477,33162 (Miami),33162,9678,22.62,22.62,17763750.0,20911.52180737822,1754587948259,Synapse54,1754587948259,Synapse54
478,33165 (Miami),33165,9281,17.79,17.79,25440000.0,20758.9862050893,1754587948259,Synapse54,1754587948259,Synapse54
479,33166 (Miami),33166,6301,20.24,20.24,31420000.0,32805.835652540656,1754587948259,Synapse54,1754587948259,Synapse54
480,33167 (Miami),33167,4382,21.44,21.44,15755000.0,25923.779472405982,1754587948259,Synapse54,1754587948259,Synapse54
481,33168 (Miami),33168,5482,23.69,23.69,11281250.0,14751.956076801634,1754587948259,Synapse54,1754587948259,Synapse54
482,33169 (Miami),33169,9782,22.88,22.88,22767500.0,22600.84387379647,1754587948259,Synapse54,1754587948259,Synapse54
483,33170 (Miami),33170,3743,24.63,24.63,47641250.0,58644.7769191146,1754587948259,Synapse54,1754587948259,Synapse54
484,33172 (Miami),33172,8930,19.99,19.99,25320000.0,25927.78128370484,1754587948259,Synapse54,1754587948259,Synapse54
485,33173 (Miami),33173,6636,17.94,17.94,18698750.0,19206.566300604678,1754587948259,Synapse54,1754587948259,Synapse54
486,33174 (Miami),33174,8541,26.72,26.72,9092500.0,15359.539899616884,1754587948259,Synapse54,1754587948259,Synapse54
487,33175 (Miami),33175,9360,18.63,18.63,25605000.0,25418.527996992245,1754587948259,Synapse54,1754587948259,Synapse54
488,33176 (Miami),33176,9374,19.73,19.73,39696250.0,26513.34342269422,1754587948259,Synapse54,1754587948259,Synapse54
489,33177 (Miami),33177,12288,21.77,21.77,40778750.0,27739.371607241297,1754587948259,Synapse54,1754587948259,Synapse54
490,33178 (Miami),33178,17176,25.5,25.5,215082500.0,82364.8596412202,1754587948259,Synapse54,1754587948259,Synapse54
491,33179 (Miami),33179,10512,20.78,20.78,18262500.0,21847.354122807857,1754587948259,Synapse54,1754587948259,Synapse54
492,33180 (Miami),33180,6467,18.35,18.35,11790000.0,19074.906852032986,1754587948259,Synapse54,1754587948259,Synapse54
493,33181 (Miami),33181,5174,24.02,24.02,10206250.0,23758.203048099633,1754587948259,Synapse54,1754587948259,Synapse54
494,33182 (Miami),33182,2435,19.37,19.37,30665000.0,31320.480312453077,1754587948259,Synapse54,1754587948259,Synapse54
495,33183 (Miami),33183,7235,19.86,19.86,19250000.0,18014.510295364234,1754587948259,Synapse54,1754587948259,Synapse54
496,33184 (Miami),33184,3790,18.14,18.14,8395000.0,19567.39527787782,1754587948259,Synapse54,1754587948259,Synapse54
497,33185 (Miami),33185,6398,23.21,23.21,37953750.0,45485.16420297581,1754587948259,Synapse54,1754587948259,Synapse54
498,33186 (Miami),33186,13197,20.01,20.01,40122500.0,34880.390835761915,1754587948259,Synapse54,1754587948259,Synapse54
499,33187 (Miami),33187,4396,22.71,22.71,128310000.0,62425.5348630329,1754587948259,Synapse54,1754587948259,Synapse54
500,33189 (Miami),33189,5753,22.12,22.12,19382500.0,26383.040928797473,1754587948259,Synapse54,1754587948259,Synapse54
501,33190 (Miami),33190,3816,24.95,24.95,12070000.0,22236.245130311407,1754587948259,Synapse54,1754587948259,Synapse54
502,33194 (Miami),33194,1581,19.26,19.26,16791250.0,27227.895748550705,1754587948259,Synapse54,1754587948259,Synapse54
503,33196 (Miami),33196,11677,22.59,22.59,1584536250.0,234555.63903509785,1754587948259,Synapse54,1754587948259,Synapse54
504,33199 (Miami),33199,0,0.0,0.0,657500.0,4303.366046167795,1754587948259,Synapse54,1754587948259,Synapse54
505,33301 (Fort Lauderdale),33301,3585,14.66,14.66,8335000.0,15597.876269672322,1754587948259,Synapse54,1754587948259,Synapse54
506,33304 (Fort Lauderdale),33304,2887,13.43,13.43,11147500.0,17806.857236690947,1754587948259,Synapse54,1754587948259,Synapse54
507,33305 (Fort Lauderdale),33305,1351,11.28,11.28,7420000.0,18428.033648652214,1754587948259,Synapse54,1754587948259,Synapse54
508,33306 (Fort Lauderdale),33306,532,13.26,13.26,2742500.0,8159.581105997408,1754587948259,Synapse54,1754587948259,Synapse54
509,33317 (Fort Lauderdale),33317,7915,21.16,21.16,31083750.0,25375.68008599423,1754587948259,Synapse54,1754587948259,Synapse54
510,33319 (Fort Lauderdale),33319,10237,19.11,19.11,23122500.0,21649.31311622569,1754587948259,Synapse54,1754587948259,Synapse54
511,33321 (Fort Lauderdale),33321,9077,17.16,17.16,26412500.0,22967.287971361377,1754587948259,Synapse54,1754587948259,Synapse54
512,33322 (Fort Lauderdale),33322,5869,14.24,14.24,18948750.0,25703.182489703755,1754587948259,Synapse54,1754587948259,Synapse54
513,33323 (Fort Lauderdale),33323,4603,19.7,19.7,25940000.0,31044.796511582044,1754587948259,Synapse54,1754587948259,Synapse54
514,33324 (Fort Lauderdale),33324,10080,19.63,19.63,30988768.318359375,29333.60408156667,1754587948259,Synapse54,1754587948259,Synapse54
515,33325 (Fort Lauderdale),33325,7143,23.31,23.31,30413750.0,25505.647921672182,1754587948259,Synapse54,1754587948259,Synapse54
516,33326 (Fort Lauderdale),33326,8619,24.85,24.85,27883750.0,22975.806458753763,1754587948259,Synapse54,1754587948259,Synapse54
517,33327 (Fort Lauderdale),33327,6635,30.58,30.58,27011250.0,29284.017301700416,1754587948259,Synapse54,1754587948259,Synapse54
518,33328 (Fort Lauderdale),33328,6840,23.82,23.82,29535000.0,26562.20785022335,1754587948259,Synapse54,1754587948259,Synapse54
519,33330 (Fort Lauderdale),33330,3235,22.39,22.39,35945000.0,25549.60892418932,1754587948259,Synapse54,1754587948259,Synapse54
520,33331 (Fort Lauderdale),33331,5799,25.16,25.16,38580000.0,25808.23908534054,1754587948259,Synapse54,1754587948259,Synapse54
521,33332 (Fort Lauderdale),33332,2963,27.67,27.67,50163750.0,45943.05472753459,1754587948259,Synapse54,1754587948259,Synapse54
522,33334 (Fort Lauderdale),33334,5212,17.11,17.11,16035000.0,20533.723375244903,1754587948259,Synapse54,1754587948259,Synapse54
523,33351 (Fort Lauderdale),33351,8757,22.31,22.31,19243750.0,23121.532312449646,1754587948259,Synapse54,1754587948259,Synapse54
524,33388 (Plantation),33388,0,0.0,0.0,47500.0,1476.1005788060236,1754587948259,Synapse54,1754587948259,Synapse54
525,33394 (Fort Lauderdale),33394,109,11.56,11.56,70000.0,1100.0,1754587948259,Synapse54,1754587948259,Synapse54
526,33401 (West Palm Beach),33401,6846,19.59,19.59,21935000.0,23543.793792445435,1754587948259,Synapse54,1754587948259,Synapse54
527,33403 (West Palm Beach),33403,2969,21.27,21.27,11611250.0,19888.84724360431,1754587948259,Synapse54,1754587948259,Synapse54
528,33404 (West Palm Beach),33404,6937,20.82,20.82,25051527.779296875,52016.70492109433,1754587948259,Synapse54,1754587948259,Synapse54
529,33405 (West Palm Beach),33405,4124,21.07,21.07,14128750.0,17083.65731960672,1754587948259,Synapse54,1754587948259,Synapse54
530,33406 (West Palm Beach),33406,6124,22.19,22.19,29985000.0,28824.60217453845,1754587948259,Synapse54,1754587948259,Synapse54
531,33407 (West Palm Beach),33407,9192,24.24,24.24,30496250.0,40856.053404062164,1754587948259,Synapse54,1754587948259,Synapse54
532,33408 (North Palm Beach),33408,2263,11.48,11.48,23077500.0,73999.46675482257,1754587948259,Synapse54,1754587948259,Synapse54
533,33409 (West Palm Beach),33409,8571,24.78,24.78,21225000.0,24138.530872439384,1754587948259,Synapse54,1754587948259,Synapse54
534,33410 (Palm Beach Gardens),33410,6128,16.62,16.62,37071531.375,53606.44199005074,1754587948259,Synapse54,1754587948259,Synapse54
535,33411 (West Palm Beach),33411,15066,20.15,20.15,140652500.0,57885.44622828532,1754587948259,Synapse54,1754587948259,Synapse54
536,33412 (West Palm Beach),33412,3102,16.71,16.71,172106250.0,72754.55800111261,1754587948259,Synapse54,1754587948259,Synapse54
537,33413 (West Palm Beach),33413,4915,25.16,25.16,24718750.0,27559.965481652333,1754587948259,Synapse54,1754587948259,Synapse54
538,33414 (Wellington),33414,14700,24.57,24.57,93131250.0,46852.89255786492,1754587948259,Synapse54,1754587948259,Synapse54
539,33415 (West Palm Beach),33415,12596,23.95,23.95,23558750.0,22058.838234372153,1754587948259,Synapse54,1754587948259,Synapse54
540,33417 (West Palm Beach),33417,6553,18.63,18.63,22921250.0,23874.510815704485,1754587948259,Synapse54,1754587948259,Synapse54
541,33418 (Palm Beach Gardens),33418,6997,15.31,15.31,154800000.0,62435.91689682409,1754587948259,Synapse54,1754587948259,Synapse54
542,33426 (Boynton Beach),33426,4253,16.56,16.56,19330000.0,25566.496715926412,1754587948259,Synapse54,1754587948259,Synapse54
543,33428 (Boca Raton),33428,10206,22.54,22.54,29092500.0,22252.033632323877,1754587948259,Synapse54,1754587948259,Synapse54
544,33430 (Belle Glade),33430,5055,24.53,24.53,469963559.5234375,183832.19099486052,1754587948259,Synapse54,1754587948259,Synapse54
545,33431 (Boca Raton),33431,8819,40.53,40.53,27127500.0,26797.429911993106,1754587948259,Synapse54,1754587948259,Synapse54
546,33432 (Boca Raton),33432,4160,16.47,16.47,15447500.0,44387.02746869814,1754587948259,Synapse54,1754587948259,Synapse54
547,33433 (Boca Raton),33433,8696,18.42,18.42,31000000.0,23235.364964624627,1754587948259,Synapse54,1754587948259,Synapse54
548,33434 (Boca Raton),33434,2825,12.93,12.93,23510000.0,21150.38818185886,1754587948259,Synapse54,1754587948259,Synapse54
549,33435 (Boynton Beach),33435,6969,17.99,17.99,20740000.0,52531.523346731716,1754587948259,Synapse54,1754587948259,Synapse54
550,33436 (Boynton Beach),33436,7480,17.04,17.04,38512500.0,31920.240100970346,1754587948259,Synapse54,1754587948259,Synapse54
551,33437 (Boynton Beach),33437,4058,10.6,10.6,37012500.0,25838.734493108284,1754587948259,Synapse54,1754587948259,Synapse54
552,33438 (Canal Point),33438,107,20.66,20.66,91003750.0,67809.4848555068,1754587948259,Synapse54,1754587948259,Synapse54
553,33440 (Clewiston),33440,5158,25.08,25.08,1950035555.5546875,307510.0738107698,1754587948259,Synapse54,1754587948259,Synapse54
554,33441 (Deerfield Beach),33441,5095,17.8,17.8,16008750.0,20136.62519790857,1754587948259,Synapse54,1754587948259,Synapse54
555,33442 (Deerfield Beach),33442,4446,13.84,13.84,25168750.0,23732.786192992025,1754587948259,Synapse54,1754587948259,Synapse54
556,33444 (Delray Beach),33444,4585,19.94,19.94,16837500.0,22766.292527452686,1754587948259,Synapse54,1754587948259,Synapse54
557,33445 (Delray Beach),33445,4757,14.55,14.55,26000000.0,23539.8841718528,1754587948259,Synapse54,1754587948259,Synapse54
558,33446 (Delray Beach),33446,3374,10.74,10.74,62832500.0,36460.96103689889,1754587948259,Synapse54,1754587948259,Synapse54
559,33449 (Lake Worth),33449,2180,22.36,22.36,53980000.0,35468.432941011015,1754587948259,Synapse54,1754587948259,Synapse54
560,33455 (Hobe Sound),33455,2812,12.92,12.92,211936936.69726562,178384.88412980016,1754587948259,Synapse54,1754587948259,Synapse54
561,33458 (Jupiter),33458,12876,23.19,23.19,66646060.923828125,52228.61095795951,1754587948259,Synapse54,1754587948259,Synapse54
562,33460 (Lake Worth Beach),33460,9192,24.35,24.35,14898190.7890625,25033.23305819856,1754587948259,Synapse54,1754587948259,Synapse54
563,33461 (Lake Worth),33461,12310,25.22,25.22,25250000.0,28076.258369691852,1754587948259,Synapse54,1754587948259,Synapse54
564,33462 (Lake Worth),33462,7279,20.71,20.71,27715559.2109375,60976.298837552145,1754587948259,Synapse54,1754587948259,Synapse54
565,33463 (Lake Worth),33463,16412,25.13,25.13,35335000.0,30553.96627701183,1754587948259,Synapse54,1754587948259,Synapse54
566,33467 (Lake Worth),33467,10903,17.99,17.99,61317500.0,33906.35291105451,1754587948259,Synapse54,1754587948259,Synapse54
567,33469 (Jupiter),33469,2106,14.07,14.07,36657500.0,63215.359798150464,1754587948259,Synapse54,1754587948259,Synapse54
568,33470 (Loxahatchee),33470,8375,21.74,21.74,1448760000.0,202274.41447634075,1754587948259,Synapse54,1754587948259,Synapse54
569,33471 (Moore Haven),33471,1225,18.8,18.8,1682803750.0,336020.5385984435,1754587948259,Synapse54,1754587948259,Synapse54
570,33472 (Boynton Beach),33472,2664,14.17,14.17,43745000.0,43307.967349053826,1754587948259,Synapse54,1754587948259,Synapse54
571,33473 (Boynton Beach),33473,2470,18.67,18.67,26855000.0,32973.39058380805,1754587948259,Synapse54,1754587948259,Synapse54
572,33476 (Pahokee),33476,1985,26.25,26.25,65206250.0,46198.61435573797,1754587948259,Synapse54,1754587948259,Synapse54
573,33477 (Jupiter),33477,783,6.09,6.09,19965859.9296875,75039.0755705744,1754587948259,Synapse54,1754587948259,Synapse54
574,33478 (Jupiter),33478,2799,19.01,19.01,197121250.0,69869.8090032051,1754587948259,Synapse54,1754587948259,Synapse54
575,33480 (Palm Beach),33480,722,6.68,6.68,12435000.0,59683.373113150206,1754587948259,Synapse54,1754587948259,Synapse54
576,33483 (Delray Beach),33483,1316,9.74,9.74,12545000.0,62550.95970231707,1754587948259,Synapse54,1754587948259,Synapse54
577,33484 (Delray Beach),33484,1944,7.03,7.03,20327500.0,20507.814532918943,1754587948259,Synapse54,1754587948259,Synapse54
578,33486 (Boca Raton),33486,4847,22.13,22.13,17785000.0,19709.855598794922,1754587948259,Synapse54,1754587948259,Synapse54
579,33487 (Boca Raton),33487,3604,15.77,15.77,23523750.0,22785.591196029432,1754587948259,Synapse54,1754587948259,Synapse54
580,33493 (South Bay),33493,1087,20.72,20.72,182738750.0,71403.41271541319,1754587948259,Synapse54,1754587948259,Synapse54
581,33496 (Boca Raton),33496,4567,17.01,17.01,33811250.0,26012.339904673936,1754587948259,Synapse54,1754587948259,Synapse54
582,33498 (Boca Raton),33498,3039,20.49,20.49,39127500.0,31108.73378026314,1754587948259,Synapse54,1754587948259,Synapse54
583,33510 (Brandon),33510,6849,22.36,22.36,27703750.0,26239.762483096973,1754587948259,Synapse54,1754587948259,Synapse54
584,33511 (Brandon),33511,12809,21.76,21.76,53068750.0,41235.39895271919,1754587948259,Synapse54,1754587948259,Synapse54
585,33513 (Bushnell),33513,2369,17.74,17.74,374723750.0,107598.33984955748,1754587948259,Synapse54,1754587948259,Synapse54
586,33514 (Center Hill),33514,958,22.23,22.23,96380000.0,61958.99789015914,1754587948259,Synapse54,1754587948259,Synapse54
587,33521 (Coleman),33521,25,15.72,15.72,801250.0,4157.015545871665,1754587948259,Synapse54,1754587948259,Synapse54
588,33523 (Dade City),33523,4238,22.57,22.57,358240000.0,153834.85392889465,1754587948259,Synapse54,1754587948259,Synapse54
589,33525 (Dade City),33525,4046,19.43,19.43,398958750.0,159992.5196724032,1754587948259,Synapse54,1754587948259,Synapse54
590,33527 (Dover),33527,4408,25.38,25.38,100267500.0,72434.80353898628,1754587948259,Synapse54,1754587948259,Synapse54
591,33534 (Gibsonton),33534,4917,25.93,25.93,46398750.0,58089.5577325058,1754587948259,Synapse54,1754587948259,Synapse54
592,33538 (Lake Panasoffkee),33538,865,16.67,16.67,269258750.0,105702.82117411778,1754587948259,Synapse54,1754587948259,Synapse54
593,33540 (Zephyrhills),33540,1905,16.55,16.55,127336250.0,78365.48651589664,1754587948259,Synapse54,1754587948259,Synapse54
594,33541 (Zephyrhills),33541,4392,15.13,15.13,69780701.22265625,55161.29227619964,1754587948259,Synapse54,1754587948259,Synapse54
595,33542 (Zephyrhills),33542,3279,14.61,14.61,36197500.0,30115.388601521187,1754587948259,Synapse54,1754587948259,Synapse54
596,33543 (Wesley Chapel),33543,11053,23.9,23.9,88817500.0,40310.38626526354,1754587948259,Synapse54,1754587948259,Synapse54
597,33544 (Wesley Chapel),33544,7464,24.07,24.07,96568750.0,62076.939754326864,1754587948259,Synapse54,1754587948259,Synapse54
598,33545 (Wesley Chapel),33545,9368,24.68,24.68,89240000.0,47327.0245403971,1754587948259,Synapse54,1754587948259,Synapse54
599,33547 (Lithia),33547,9913,28.89,28.89,527830000.0,139426.1904800881,1754587948259,Synapse54,1754587948259,Synapse54
600,33548 (Lutz),33548,1668,20.31,20.31,27129737.275390625,35126.84590654534,1754587948259,Synapse54,1754587948259,Synapse54
601,33549 (Lutz),33549,3837,19.34,19.34,45541250.0,38302.06478823915,1754587948259,Synapse54,1754587948259,Synapse54
602,33556 (Odessa),33556,8557,22.9,22.9,161007500.0,72931.85988723856,1754587948259,Synapse54,1754587948259,Synapse54
603,33558 (Lutz),33558,7369,23.89,23.89,67840000.0,44828.671968668576,1754587948259,Synapse54,1754587948259,Synapse54
604,33559 (Lutz),33559,5627,29.47,29.47,43037500.0,47838.98685222391,1754587948259,Synapse54,1754587948259,Synapse54
605,33563 (Plant City),33563,7140,25.65,25.65,44693750.0,41998.465063380536,1754587948259,Synapse54,1754587948259,Synapse54
606,33565 (Plant City),33565,4086,20.2,20.2,270875000.0,119750.3092722859,1754587948259,Synapse54,1754587948259,Synapse54
607,33566 (Plant City),33566,5853,25.11,25.11,89987500.0,74659.512991819,1754587948259,Synapse54,1754587948259,Synapse54
608,33567 (Plant City),33567,3338,26.19,26.19,153923750.0,63789.56769290857,1754587948259,Synapse54,1754587948259,Synapse54
609,33569 (Riverview),33569,7188,22.7,22.7,47735000.0,38652.65338655548,1754587948259,Synapse54,1754587948259,Synapse54
610,33570 (Ruskin),33570,9931,24.33,24.33,149493737.45507812,227803.68942290012,1754587948259,Synapse54,1754587948259,Synapse54
611,33572 (Apollo Beach),33572,5582,18.61,18.61,47646032.5703125,121225.63784892365,1754587948259,Synapse54,1754587948259,Synapse54
612,33573 (Sun City Center),33573,4513,12.14,12.14,61138750.0,40624.585493027,1754587948259,Synapse54,1754587948259,Synapse54
613,33576 (San Antonio),33576,3570,28.88,28.88,69252500.0,61830.614793460074,1754587948259,Synapse54,1754587948259,Synapse54
614,33578 (Riverview),33578,15285,23.23,23.23,64616250.0,78039.04643601396,1754587948259,Synapse54,1754587948259,Synapse54
615,33579 (Riverview),33579,13859,25.56,25.56,71221250.0,38541.11973293543,1754587948259,Synapse54,1754587948259,Synapse54
616,33584 (Seffner),33584,6938,22.11,22.11,69555000.0,56471.132237743994,1754587948259,Synapse54,1754587948259,Synapse54
617,33585 (Sumterville),33585,530,22.27,22.27,113012500.0,95194.86506436394,1754587948259,Synapse54,1754587948259,Synapse54
618,33592 (Thonotosassa),33592,2837,21.46,21.46,169675000.0,84503.50444039646,1754587948259,Synapse54,1754587948259,Synapse54
619,33594 (Valrico),33594,7219,21.82,21.82,31996250.0,27626.462383143025,1754587948259,Synapse54,1754587948259,Synapse54
620,33596 (Valrico),33596,6711,23.12,23.12,48102500.0,36945.864604569055,1754587948259,Synapse54,1754587948259,Synapse54
621,33597 (Webster),33597,1659,19.56,19.56,729327500.0,177182.58517743865,1754587948259,Synapse54,1754587948259,Synapse54
622,33598 (Wimauma),33598,9033,24.81,24.81,340535000.0,116785.15428113312,1754587948259,Synapse54,1754587948259,Synapse54
623,33602 (Tampa),33602,4984,20.56,20.56,9795000.0,20574.020896310325,1754587948259,Synapse54,1754587948259,Synapse54
624,33603 (Tampa),33603,3346,18.14,18.14,13975000.0,18266.81341303263,1754587948259,Synapse54,1754587948259,Synapse54
625,33604 (Tampa),33604,7955,20.96,20.96,25620000.0,28755.714682642658,1754587948259,Synapse54,1754587948259,Synapse54
626,33605 (Tampa),33605,4458,23.62,23.62,27691250.0,38581.353947746364,1754587948259,Synapse54,1754587948259,Synapse54
627,33606 (Tampa),33606,9187,38.74,38.74,11284255.845703125,30249.065327706656,1754587948259,Synapse54,1754587948259,Synapse54
628,33607 (Tampa),33607,6050,21.7,21.7,33381250.0,61210.02888245904,1754587948259,Synapse54,1754587948259,Synapse54
629,33609 (Tampa),33609,4285,21.0,21.0,14073750.0,28725.713554684105,1754587948259,Synapse54,1754587948259,Synapse54
630,33610 (Tampa),33610,12316,25.79,25.79,63471250.0,49310.795575266544,1754587948259,Synapse54,1754587948259,Synapse54
631,33611 (Tampa),33611,6556,18.38,18.38,21982500.0,33430.192168157286,1754587948259,Synapse54,1754587948259,Synapse54
632,33612 (Tampa),33612,13288,26.47,26.47,34098750.0,29607.28549393291,1754587948259,Synapse54,1754587948259,Synapse54
633,33613 (Tampa),33613,13352,34.57,34.57,25523750.0,42456.17168624134,1754587948259,Synapse54,1754587948259,Synapse54
634,33614 (Tampa),33614,10653,21.65,21.65,33788750.0,26472.491910968336,1754587948259,Synapse54,1754587948259,Synapse54
635,33615 (Tampa),33615,9619,20.27,20.27,33130165.603515625,70462.58061201354,1754587948259,Synapse54,1754587948259,Synapse54
636,33616 (Tampa),33616,4162,22.01,22.01,13053750.0,35002.28165821531,1754587948259,Synapse54,1754587948259,Synapse54
637,33617 (Tampa),33617,14344,28.65,28.65,34610000.0,33283.52376446071,1754587948259,Synapse54,1754587948259,Synapse54
638,33618 (Tampa),33618,4638,17.98,17.98,31745000.0,38317.36222604942,1754587948259,Synapse54,1754587948259,Synapse54
639,33619 (Tampa),33619,11622,25.34,25.34,101511814.41796875,85139.49135677295,1754587948259,Synapse54,1754587948259,Synapse54
640,33620 (Tampa),33620,6374,98.84,98.84,3130000.0,9834.839300754142,1754587948259,Synapse54,1754587948259,Synapse54
641,33621 (Tampa),33621,746,39.37,39.37,29302500.0,24689.061143155162,1754587948259,Synapse54,1754587948259,Synapse54
642,33624 (Tampa),33624,7929,19.84,19.84,32260000.0,34992.21464978208,1754587948259,Synapse54,1754587948259,Synapse54
643,33625 (Tampa),33625,6300,21.73,21.73,31338750.0,26450.230617610483,1754587948259,Synapse54,1754587948259,Synapse54
644,33626 (Tampa),33626,7505,23.53,23.53,43659609.650390625,30479.313219345793,1754587948259,Synapse54,1754587948259,Synapse54
645,33629 (Tampa),33629,5853,22.21,22.21,15888181.818359375,31661.2602232645,1754587948259,Synapse54,1754587948259,Synapse54
646,33634 (Tampa),33634,4816,21.8,21.8,28940000.0,36963.479103001504,1754587948259,Synapse54,1754587948259,Synapse54
647,33635 (Tampa),33635,3918,20.85,20.85,22587142.857421875,42690.20085254169,1754587948259,Synapse54,1754587948259,Synapse54
